title_spotify,artist_spotify,id_spotify,match_score,image
Please Mr. Postman,['Carpenters'],74jZhGv0fdLaf9q8AZZ15k,0.9920628666877747,https://i.scdn.co/image/ab67616d0000b27330e5af0ab55dbfa49af947a2
Daddy Cool,['Boney M.'],3WMbD1OyfKuwWDWMNbPQ4g,1.000000238418579,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691
Fernando,['ABBA'],4BM8yJ0PzBi2ZewpMTOxtx,1.0,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0
Mississippi,['Pussycat'],3tP0kdmWRSqmJAt4nR3ykw,1.0,https://i.scdn.co/image/ab67616d0000b273f29bea2413e6f0ceb1fa84cb
Rocky,['Frank Farian'],1KvOQr08NPFBQF9THBCgE8,1.0,https://i.scdn.co/image/ab67616d0000b2730f1ea1e96542c47ae27f83b6
Let Your Love Flow,['The Bellamy Brothers'],064SVQsmWl5EF0zahmzkQk,0.9948167204856873,https://i.scdn.co/image/ab67616d0000b273dc0b5f94d9ee21d0eb209d81
Ein Bett Im Kornfeld,['Jürgen Drews'],7DfHmCnSLftVHPvtFPFsmA,1.0,https://i.scdn.co/image/ab67616d0000b273a188937ae01b145f676654d5
Die kleine Kneipe,['Peter Alexander'],7lkm69lMX7sGuxhrncPMTW,1.0,https://i.scdn.co/image/ab67616d0000b2734c769c33583414fc828a8511
Dancing Queen,['ABBA'],0GjEhVFGZW8afUYGChu3Rr,1.0,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0
In Zaire,['Johnny Wakelin'],2l6M2T0qbI74GXd7MqQhbw,1.0,https://i.scdn.co/image/ab67616d0000b2730d29352eb0a44a376bed4dd2
Moviestar,['Harpo'],4t9EUCjCPbdfqtOH25k8AU,1.0,https://i.scdn.co/image/ab67616d0000b273cd5144e7120f0018622bd147
Jeans On,['David Dundas'],2jxuI4zNuFKQfTryWQRq6M,1.0,https://i.scdn.co/image/ab67616d0000b273da29ab7382bf3556d0c850a5
"Girls, Girls, Girls",['Sailor'],1rWwPGQnYP2VrdUViImQMf,1.0,https://i.scdn.co/image/ab67616d0000b273ff430fa24c5ec92b9c0d4a9d
Mamma Mia,['ABBA'],2TxCwUlqaOH3TIyJqGgR91,1.0,https://i.scdn.co/image/ab67616d0000b27392d0747a634fcc351c6ac3c2
Save Your Kisses for Me,['Brotherhood of Man'],5OhwfIapBiHdIkxscQAcmq,1.0,https://i.scdn.co/image/ab67616d0000b27310aa4f5e890070c95a694b06
Dolannes Melodie,"['Paul de Senneville', 'Ferenc Aszodi']",2Yd8OFNwShWOpRkddhLHAO,0.8605902194976807,https://i.scdn.co/image/ab67616d0000b273fb1d3d27c92a170442ce404d
Verde,['Ricky King'],5RnHM5fLrozp531PLiibdx,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273b54f23aaec4c4a0fd408a325
Horoscope,['Harpo'],7kZp8J9tZ53ADpkfsW1e2J,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273e77b9d83f173d639dd9d0545
Schmidtchen Schleicher,['Nico Haak'],1EaV2NKrunY5JHksK9Vt1d,1.0,https://i.scdn.co/image/ab67616d0000b273a60429c3141b00488bc1f1d6
A Glass Of Champagne,['Sailor'],3lm0QsdpQrypDUbHexpVWK,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273ff430fa24c5ec92b9c0d4a9d
I’m On Fire,['5000 Volts'],43G08pvnpM6tdaRx09NF3A,1.0,https://i.scdn.co/image/ab67616d0000b273c2d455e314619e3785fed875
Lady Bump,['Penny McLean'],31UBcyZkwJRy2ZV5XpMlxh,1.0,https://i.scdn.co/image/ab67616d0000b273dee73bcf887b424fa43c5178
Morning Sky,['George Baker Selection'],0Z6iCaVYerQBdEu0m4kzG5,1.0,https://i.scdn.co/image/ab67616d0000b273d5e912bc32034ecc8884dc4d
1-2-3-4... Fire,['Penny McLean'],3kHH7JCgfCoKm0TKUHqKKm,0.9999999403953552,https://i.scdn.co/image/ab67616d0000b273dee73bcf887b424fa43c5178
Fly Robin Fly,['Silver Convention'],4Wr14AISsCuBGdkA6rids4,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2738daf12b034cab3d5442003dc
Georgie,['Pussycat'],1TGHuWWHnOlhcexGAJbc9I,1.000000238418579,https://i.scdn.co/image/ab67616d0000b273f29bea2413e6f0ceb1fa84cb
"Money, Money, Money",['ABBA'],3lKN03PDeBnXZS7sDukRBt,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0
River Lady (A Little Goodbye),['Roger Whittaker'],49EEVJ01TLdVwX04J0J0DO,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273ac04f9fd667659f81992b62e
Don't Go Breaking My Heart,"['Elton John', 'Kiki Dee']",7HW5WIw7ZgZORCzUxv5gW5,1.0,https://i.scdn.co/image/ab67616d0000b27342a15a4fe15a8a88ab728d5b
The Lies in Your Eyes,['Sweet'],20NiZKn0u3JOvs6W2i20VI,1.0,https://i.scdn.co/image/ab67616d0000b273fd2258d1e4c2ab9871608777
Aber bitte mit Sahne,['Udo Jürgens'],4J7EocpVLUZSU3m6E7O6re,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27386f8b7ae69137fea4479cbf3
Silver Bird,['Mark Lindsay'],5ZV1ZPGSSOkdRG60uTtEmX,0.8689764142036438,https://i.scdn.co/image/ab67616d0000b273a80e9402da3c20b4a17e34af
Sailing,['Rod Stewart'],6OuRbvP4PgbuzBIapVzmFJ,1.0,https://i.scdn.co/image/ab67616d0000b273e362eab0b5272915a217e501
Und es war Sommer,['Peter Maffay'],4i6mkvKRIO07bHANBNRDWe,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27341b97b5f95a86b2383b352ed
Beautiful Noise,['Neil Diamond'],3h6WxEtgGlfbIu1WsSiXkA,1.0,https://i.scdn.co/image/ab67616d0000b2736092ac99aa00b2918ce33ec7
Love To Love You Baby,['Donna Summer'],6Szw3sQC5Zssr15AJsUY9J,1.0,https://i.scdn.co/image/ab67616d0000b273c51322f54ad592349d3ee847
I Love to Love (But My Baby Loves to Dance),['Tina Charles'],51tLuq7szffePQka877QiN,1.0,https://i.scdn.co/image/ab67616d0000b273f916e5820e1d2dd4441c8d24
New York Groove,['Hello'],6ZAwadQ81AmmbSByaMda5h,1.0,https://i.scdn.co/image/ab67616d0000b2739d4b5be6f306500a99a44204
Wenn du denkst du denkst dann denkst du nur du denkst,['Juliane Werding'],0pcQ8KPT4QgcQH5N4B7gch,1.0,https://i.scdn.co/image/ab67616d0000b273d97dd34c7bebb224e5048320
Lieder der Nacht,['Marianne Rosenberg'],3SrOQHwkuDhfYDxiDix0Zi,1.0,https://i.scdn.co/image/ab67616d0000b2738c98667de8b41b200a3ee932
Bohemian Rhapsody,['Queen'],3z8h0TU7ReDPLIbEnYhWZb,1.0,https://i.scdn.co/image/ab67616d0000b273e8b066f70c206551210d902b
Smile,['Pussycat'],1nv5q41rUIkuDyaylwOC1q,1.0,https://i.scdn.co/image/ab67616d0000b273f29bea2413e6f0ceb1fa84cb
Komm unter meine Decke,['Gunter Gabriel'],62XNc1RRRdX8ZxwNCbipF5,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2730a7dcd6f990f6c9dd69be144
Disco Duck - Pt. 1 Vocal,['Rick Dees And His Cast Of Idiots'],5gQ3nMRR1eph1wZJpoQweg,0.9037747383117676,https://i.scdn.co/image/ab67616d0000b273a3ec32da3e69917e637bb2a8
Wild Bird,['George Baker Selection'],5FZOLE2qAeh4k1LENYOzvD,1.0,https://i.scdn.co/image/ab67616d0000b273b7330a7918a68e524a13c9df
My Little World - Version 2008,['Waterloo'],73oqCCVaN71kf0WfgeyHiO,0.8197567462921143,https://i.scdn.co/image/ab67616d0000b27311cc25cbad1703abc6326334
Forever And ever,['Slik'],2tMglaeT20lNF5ZqkXZnuO,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27361ebf65fbc19d1dd2d96631f
Amigo Charly Brown,['Benny'],1HVJNRZmv3N1YZjNpubnIc,0.6135034561157227,https://i.scdn.co/image/ab67616d0000b27317e229e2e0b83b638f360080
Tornero',['I Santo California'],5VccJRQCjaYk8sfAM2jKgi,1.0,https://i.scdn.co/image/ab67616d0000b27321d77bb5fcae402467287118
Josie,['Peter Maffay'],22Kw9zlfCNZe07YWvnK5Qh,1.0,https://i.scdn.co/image/ab67616d0000b27375f6593ee6a2725f1918c0e5
You Sexy Thing,['Hot Chocolate'],714hERk9U1W8FMYkoC83CO,1.0,https://i.scdn.co/image/ab67616d0000b273a03bcdbf45f9ed71cf0947bd
Motorcycle Mama,['Harpo'],6XfkbbybqZ9KAEhmRJPyZt,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273cd5144e7120f0018622bd147
Sunny,['Boney M.'],3pf96IFggfQuT6Gafqx2rt,1.0,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691
If You Leave Me Now,['Chicago'],0KMGxYKeUzK9wc5DZCt3HT,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2731de27f12958ceb8b1f65461a
I'll Meet You at Midnight,['Smokie'],2s5VXEomi5kBY4LSnmTWlQ,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27325453621879da52b59a31ac7
Anita,['Costa Cordalis'],0ObItSI2K1SP6uJPdHSyb9,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27366499b429bf142ca63823bd0
Dance Little Lady Dance,['Tina Charles'],1CLNWD0IK5YXc9KpTKaRF2,1.000000238418579,https://i.scdn.co/image/ab67616d0000b2738b7d4436566a722d7869462f
I Only Wanna Be with You,['Bay City Rollers'],3XY0oIVf2roUFIwkzjBgwt,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273b233340ebf97b095ad634003
Bye Bye Fraulein,['Micky'],0ztQIqVhImA3Lo0Bn229mu,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273423fbf2ed1772cf6a679de90
"More, More, More",['Andrea True Connection'],4hepyFFOO9I7oZCNn3T2sz,0.9340460300445557,https://i.scdn.co/image/ab67616d0000b2739c761505b9a5a7823af47d50
Kiss And Say Goodbye,['The Manhattans'],5uB60nbBrYkIDaMaCZlITG,0.7966670989990234,https://i.scdn.co/image/ab67616d0000b27394228327bebddccf556efc80
Music,['John Miles'],2oXchyEBxQBe8vH6iFgbv0,0.9999999403953552,https://i.scdn.co/image/ab67616d0000b2731ccf997c49ff1717908872d8
Saturday Night,['Bay City Rollers'],2Z7FT1lDIAwdAtoQNHNWxB,1.0,https://i.scdn.co/image/ab67616d0000b27365917092c0b4309d0adf1d4c
Ich liebe das Leben,['Vicky Leandros'],3c12xbWbu6Xv3oeoV2upg6,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27320ed219fde31db45bb76f42f
"Wart auf mich (Du, wenn ich dich verlier')",['Michael Holm'],3GggKmikxzPKY9XcH9EYjx,1.0,https://i.scdn.co/image/ab67616d0000b2733a9927ef7779ca978e73ef65
Aria de Opereta,"['Guinga', 'Ed Motta']",3JCdZYpgX4HYPDOJxjhmKQ,0.5606065988540649,https://i.scdn.co/image/ab67616d0000b273c063178bc757a1ce7dec7ead
Don't Play Your Rock 'N' Roll to Me,['Smokie'],5TszWVhQc2vFQwZjZXYxFo,1.0,https://i.scdn.co/image/ab67616d0000b273d00063f6ec6ec8bc3af1efd9
Living Next Door to Alice,['Smokie'],57TaM8GozkJBz90xvQ1xME,1.0,https://i.scdn.co/image/ab67616d0000b273a37d3efdc5cebb5accec23bb
"Yes Sir, I Can Boogie",['Baccara'],2LScqpywMqGcnum6nNaxXX,0.9999999403953552,https://i.scdn.co/image/ab67616d0000b273f9742033ffb15f5413898ef9
Ma Baker,['Boney M.'],1BqnZOkYJbvYLOhN0qPJDm,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27308240f5407fb2123e3d7b966
Orzowei - Originally perfomed by oliver onions,['Cover Baby'],6yPT8ThTX1TK0P4Oi5APBD,0.8500311970710754,https://i.scdn.co/image/ab67616d0000b27356e3361dab927bd5bd94e7ab
Sunny,['Boney M.'],3pf96IFggfQuT6Gafqx2rt,1.0,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691
Lay Back in the Arms of Someone,['Smokie'],1r9QBciQVM1BnW72cQUA4R,1.0,https://i.scdn.co/image/ab67616d0000b2733cf822e1fbd985216b7b32ed
Magic Fly,['Space'],3VkPfiwwaYme0mbNEciJXN,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2730f0e251cd87a07a6d7176df6
"Knowing Me, Knowing You",['ABBA'],798cuJeotvXP8UVa8GJPnD,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0
"Sorry, I'm a Lady",['Baccara'],1ZNog3Sv7S0TwjWf8cADpD,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2736b25707fb689dbb026bc908c
¿Porqué te vas?,['Jeanette'],11rsK9GDZ9UdWsxtDqnMmN,0.908379077911377,https://i.scdn.co/image/ab67616d0000b2735906c0ae73cb3e2e5d004a57
Oh Susi (Der zensierte Song),['Frank Zander'],0QqJhxAwlJKtAmKiDL6fnO,1.000000238418579,https://i.scdn.co/image/ab67616d0000b2730fbb71f7cd83b6c4e07c3b2f
Don't Let Me Be Misunderstood / Esmeralda Suite - LP Mix,"['Santa Esmeralda', 'Leroy Gomez']",5n5imtSZglSiFvbEmv7M9o,0.9375531673431396,https://i.scdn.co/image/ab67616d0000b273925a32e50aa4dd4ad5e547d2
"Money, Money, Money",['ABBA'],3lKN03PDeBnXZS7sDukRBt,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27370f7a1b35d5165c85b95a0e0
Queen of Chinatown,['Amanda Lear'],2JGSaHOvwcx7yfijBUbrFU,1.0,https://i.scdn.co/image/ab67616d0000b2733a98053e9e2c194489f5d6ec
Belfast,['Boney M.'],0nT7ZeWXCX46OWvMYsycAX,1.0,https://i.scdn.co/image/ab67616d0000b27308240f5407fb2123e3d7b966
Anita,['Costa Cordalis'],0ObItSI2K1SP6uJPdHSyb9,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27366499b429bf142ca63823bd0
It's Your Life,['Smokie'],4TdKlqvnOHcK5lYzlSo1Nc,1.0,https://i.scdn.co/image/ab67616d0000b273e2b50002c25d5739d218884a
"Don't Cry for Me Argentina - From ""Evita""",['Orlando Pops Orchestra'],7dvPQRUHyB7a5ynniaE6kD,0.8719806671142578,https://i.scdn.co/image/ab67616d0000b2737e928e30c070721e494c2a28
Needles and Pins,['Smokie'],7MXA6SQO94JALqhIc0W209,1.0,https://i.scdn.co/image/ab67616d0000b273ff874a96734d532004d8e37e
If You Leave Me Now,['Chicago'],0KMGxYKeUzK9wc5DZCt3HT,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2731de27f12958ceb8b1f65461a
Jeans On,['David Dundas'],2jxuI4zNuFKQfTryWQRq6M,1.0,https://i.scdn.co/image/ab67616d0000b273da29ab7382bf3556d0c850a5
Lost in France,['Bonnie Tyler'],2ZhdzJmAjMKgdt5caPAg70,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27374549fab2e561d6b17effea9
I Feel Love,['Donna Summer'],1vCBk33l9HaWp5FOnhSGxk,1.0,https://i.scdn.co/image/ab67616d0000b273dfda0715a34f49501dfc97a0
Standing in the Rain,['John Paul Young'],2F7Zq6nlTn6mvrZtgrH6yn,1.0,https://i.scdn.co/image/ab67616d0000b27394296e9c72ad8ba4c3ba7c56
Black Is Black,['Belle Epoque'],3Ac2O2uVXIPWaU9aIvwRqg,1.0,https://i.scdn.co/image/ab67616d0000b273a1047ffb110a1f5dd91c7abf
(Musst du jetzt gerade gehen) Lucille,['Michael Holm'],6e3nxI0BPrKhvrgxGqftwa,0.9937984347343445,https://i.scdn.co/image/ab67616d0000b2736442ac5a25b3af7e576986ac
Under the Moon of Love,['Showaddywaddy'],34LMQb9wE70d6KhZhzHUo1,0.9999999403953552,https://i.scdn.co/image/ab67616d0000b273fefe781a09500764ba284bfc
Ti Amo,['Howard Carpendale'],1CKihAZUQIsMAlVHgqlRaf,1.0,https://i.scdn.co/image/ab67616d0000b273871a4582486c5ba8aac22383
It's a Game,['Bay City Rollers'],0ezTev2AFh8ugKYHLdvytD,1.0,https://i.scdn.co/image/ab67616d0000b2733cd9b3ec0c481f010a7e11ad
Rock Bottom,['AN̈TḦONY'],1BYtX5HS77jqfJAC9HhZ3m,0.7943385243415833,https://i.scdn.co/image/ab67616d0000b273f03093b1dcf2cf2ce874297d
Marleen,['Marianne Rosenberg'],3WdTdtQpLcHdo8qDfeSVeg,1.0,https://i.scdn.co/image/ab67616d0000b2738c98667de8b41b200a3ee932
A far l'amore comincia tu,['Raffaella Carrà'],63j9QJo1BdO2GmkYPHnKc5,0.9321357011795044,https://i.scdn.co/image/ab67616d0000b27307a5a1ffb9d44659b0bffc22
Tanze Samba mit mir,['Tony Holiday'],667HVkr7MavlBv2DhzQS3k,1.0,https://i.scdn.co/image/ab67616d0000b2730674b37a595ddc1134f162ab
"Warum, wieso?",['Junger Tarzan'],3yZX6uLgexVMn6S1wkcsKh,0.6695481538772583,https://i.scdn.co/image/ab67616d0000b27318c7d104482c082bd4eae1fd
Another Funny Honeymoon,['David Dundas'],4HOH1y163RcZq1bK2QuidI,1.0,https://i.scdn.co/image/ab67616d0000b273da29ab7382bf3556d0c850a5
Hotel California,['Eagles'],1rh232CwAy3EDEWFJkwH88,0.99146568775177,https://i.scdn.co/image/ab67616d0000b273c1414f99a20730077f7c6355
Ti Amo,['Umberto Tozzi'],0gAbf0NL9no1Urk1Wj8Uui,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2731001d7559f5fb1b98db8ce4f
So You Win Again,['Hot Chocolate'],1tMi57U5Nkk6qRZSNwbzQr,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273b179d40cdaa53d103df29e28
Silver Bird,['Mark Lindsay'],5ZV1ZPGSSOkdRG60uTtEmX,0.8689764142036438,https://i.scdn.co/image/ab67616d0000b273a80e9402da3c20b4a17e34af
Don't Leave Me This Way,['Thelma Houston'],4Af8yzidDPc520TFd4TmkE,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273e587d09aeb9843f7857bc134
Daddy Cool,['Boney M.'],3WMbD1OyfKuwWDWMNbPQ4g,1.000000238418579,https://i.scdn.co/image/ab67616d0000b273dafd1cd6e9537ec8463ea691
Barfuss Durch Den Sommer,['Jürgen Drews'],6NrEbwWJPlc4oKvUDEFGoo,0.9682148098945618,https://i.scdn.co/image/ab67616d0000b273a188937ae01b145f676654d5
Verde,['Ricky King'],5RnHM5fLrozp531PLiibdx,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273b54f23aaec4c4a0fd408a325
Livin' Thing,['Electric Light Orchestra'],5Te6GdFFzzd1DoS6pqSTf0,0.9490797519683838,https://i.scdn.co/image/ab67616d0000b2732fc8aa620527b53663388592
Lady In Black,['Uriah Heep'],2U2ByqoO82fnayaPzO4x2d,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273129b97b6a6d11c358be74e3b
Rockollection,['Laurent Voulzy'],1jL4dBrmBpkAwxiMFzHulz,0.9143639802932739,https://i.scdn.co/image/ab67616d0000b273ce3a5b6c32cf0a0153dee690
Le rêve,['Ricky King'],37BeeOt7H56t6UguzoISGK,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273b54f23aaec4c4a0fd408a325
Barracuda,['Heart'],4KfSdst7rW39C0sfhArdrz,1.0,https://i.scdn.co/image/ab67616d0000b2739cef5b2e4c9104c678973f44
The Name Of The Game,['ABBA'],1lDo24S34NvI1pAg7Oxldc,1.0,https://i.scdn.co/image/ab67616d0000b2736f705bef76c1d861c4d51d8c
Sound and Vision,['David Bowie'],1uqQLKO4B1vPoMBMgfPW6j,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273441d4a26013ef17ddc4ee06a
Tür an Tür mit Alice,['Howard Carpendale'],6qN5SVmNKVfaE6nQFTm8P5,1.0,https://i.scdn.co/image/ab67616d0000b273871a4582486c5ba8aac22383
When,['Showaddywaddy'],4Srzxn6L1pA5E3k4eZ30Kf,1.0,https://i.scdn.co/image/ab67616d0000b2734060ac3fb1076db6b30ce2b6
In Zaire,['Johnny Wakelin'],2l6M2T0qbI74GXd7MqQhbw,1.0,https://i.scdn.co/image/ab67616d0000b2730d29352eb0a44a376bed4dd2
Auf dem Mond da blühen keine Rosen (Karaoke Version) - Originally Performed By Vicky Leandros,['Amazing Karaoke'],2dTqMHUheavGOVPtGbK5kJ,0.7731719017028809,https://i.scdn.co/image/ab67616d0000b273ba1c007cf772583646c5611f
Sir Duke,['Stevie Wonder'],4pNiE4LCVV74vfIBaUHm1b,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2732fee61bfec596bb6f5447c50
Scatterlings of Africa,"['Johnny Clegg', 'Savuka']",7sd05TOoVy9oiIfuHQ7Tpe,0.742460310459137,https://i.scdn.co/image/ab67616d0000b273844f6dd9f9d32c6c50dc71e0
Beautiful Noise,['Neil Diamond'],3h6WxEtgGlfbIu1WsSiXkA,1.0,https://i.scdn.co/image/ab67616d0000b2736092ac99aa00b2918ce33ec7
Disco Duck - Pt. 1 Vocal,['Rick Dees And His Cast Of Idiots'],5gQ3nMRR1eph1wZJpoQweg,0.9037747383117676,https://i.scdn.co/image/ab67616d0000b273a3ec32da3e69917e637bb2a8
Love Me Baby,['Sheila & B. Devotion'],3GpGNazBbUM2F4fKrDGmge,1.0,https://i.scdn.co/image/ab67616d0000b273970bf4032a64119ae0e93f8a
Fever of Love,['Sweet'],3hxOa3nU7Mz4CcadLtwu0T,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273e48bc520963579995c9ce1c6
You Make Me Feel Like Dancing,['Leo Sayer'],3DZ11M7LSpVQzYHnFx3i95,1.0,https://i.scdn.co/image/ab67616d0000b273fc260b9f45d36ce9ebde7bc5
I Remember Elvis Presley,['Danny Mirror'],30Vcdz2qZ6vR9s7e4EWwai,1.0,https://i.scdn.co/image/ab67616d0000b27361dcb8c8bcb0d354e51a9960
Lucille,['Kenny Rogers'],15ADURMdkO25JGD5mIcodM,1.0,https://i.scdn.co/image/ab67616d0000b273c478c6674ce0b3219e8e3e7e
Cindy,"['Peter, Sue & Marc']",5MdkjjoZuACLxfXXQhs0lB,1.0,https://i.scdn.co/image/ab67616d0000b273d83444bedcc7b7c4c2da0bfa
Rivers of Babylon,['Boney M.'],78His8pbKjbDQF7aX5asgv,1.0,https://i.scdn.co/image/ab67616d0000b2739e77d65619f80436b5cc9d12
Das Lied der Schlümpfe,['Vader Abraham'],0Q3NP2ADagDpT8xQZsBgrG,0.9556361436843872,https://i.scdn.co/image/ab67616d0000b273e3911783bd0b0a408492ec2b
Mull Of Kintyre,['Wings'],24RwOcKkC0hdiN1j3zjN1E,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2738d0292ee3c6a9955426f5db0
You're The One That I Want - From “Grease”,"['John Travolta', 'Olivia Newton-John']",0B9x2BRHqj3Qer7biM3pU3,0.9056355953216553,https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8
"Night Fever - From ""Saturday Night Fever"" Soundtrack",['Bee Gees'],32GikG80Mgfp4pQaI5LgjC,0.872553825378418,https://i.scdn.co/image/ab67616d0000b27322219b7ba681368a16c219fe
It's a Heartache,['Bonnie Tyler'],1Y7VG310Lf5IYP7sVOob4X,1.0,https://i.scdn.co/image/ab67616d0000b273763dd7f3e5d04ce41c5897a1
You're The Greatest Lover,"[""Luv'""]",4rZl9S1gO2sGUHrm7Hs3pb,1.0,https://i.scdn.co/image/ab67616d0000b273c28a91d7f08db3844494eae8
Substitute,['Clout'],5Crk9lNz4gGTVxTydF57d7,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2734d9df0f7f85e1f6c219ab6fd
"One for You, One for Me",['La Bionda'],6I12Vl7TiKpYckZaezSEui,1.0,https://i.scdn.co/image/ab67616d0000b273d561dc13f5affc54167a2626
Stayin' Alive,['Bee Gees'],4UDmDIqJIbrW0hMBQMFOsM,0.9880212545394897,https://i.scdn.co/image/ab67616d0000b27355fb38fda5321a8923911ff9
Rasputin,['Boney M.'],5lWSa1rmuSL6OBPOnkAqoa,1.0,https://i.scdn.co/image/ab67616d0000b273d792d961638fd28f8d281947
Mexican Girl,['Smokie'],00LsEOcaYrZ3yxM9mOzavR,1.0,https://i.scdn.co/image/ab67616d0000b2739e98e24b09e51df80c6ce3f1
Baker Street,['Gerry Rafferty'],5gOd6zDC8vhlYjqbQdJVWP,0.9999998807907104,https://i.scdn.co/image/ab67616d0000b273dc60cf9a010f86354e6735dd
Love Is in the Air,['John Paul Young'],4v2K1ZcRXUc87CLtEXI3Pf,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27394296e9c72ad8ba4c3ba7c56
Dancing in the City,['Marshall Hain'],4MVhYm4LCenxBIZKrT5CAc,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273750bcf0e47b1a74cd2217d90
Ti Amo,['Howard Carpendale'],1CKihAZUQIsMAlVHgqlRaf,1.0,https://i.scdn.co/image/ab67616d0000b273871a4582486c5ba8aac22383
Follow Me,['Amanda Lear'],0y90AiV6XrXb4lvNxx8EFq,1.0,https://i.scdn.co/image/ab67616d0000b273828dcee550e99856ba97d875
Don't Let Me Be Misunderstood / Esmeralda Suite - LP Mix,"['Santa Esmeralda', 'Leroy Gomez']",5n5imtSZglSiFvbEmv7M9o,0.9375531673431396,https://i.scdn.co/image/ab67616d0000b273925a32e50aa4dd4ad5e547d2
Oh Carol,['Smokie'],1FtvOp0RNttPrO4UVfCMSH,1.0,https://i.scdn.co/image/ab67616d0000b2739e98e24b09e51df80c6ce3f1
For a Few Dollars More,['Smokie'],7IEOtdKdtJl5ekqtZQl9I3,1.0,https://i.scdn.co/image/ab67616d0000b2739e98e24b09e51df80c6ce3f1
,[],,0.0,
Take A Chance On Me,['ABBA'],5BckPAYcKEJuYs1eV1BHHe,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2736f705bef76c1d861c4d51d8c
Und dabei liebe ich euch beide,['Andrea Jürgens'],18pqYyY3Zr0NhtDiB6hlwm,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273806dba7ede06d29f040b28b8
If You Can't Give Me Love,['Suzi Quatro'],12VVhwwzhAi0GBzJFarIEP,1.0,https://i.scdn.co/image/ab67616d0000b273fba8f77a06ddc479c331868f
Black Is Black,['Belle Epoque'],3Ac2O2uVXIPWaU9aIvwRqg,1.0,https://i.scdn.co/image/ab67616d0000b273a1047ffb110a1f5dd91c7abf
,[],,0.0,
Kiss You All Over,['Exile'],2JK1wOZCGUDbJOSaHAa8BM,0.9999999403953552,https://i.scdn.co/image/ab67616d0000b273832c4a25c9f27c51fd2cf14d
Mama Leone,['Bino'],7L7fc1HvqaFzzy5Q9OmoHs,1.0,https://i.scdn.co/image/ab67616d0000b273bc9a8923ba3ad4dc8f546d87
Kreuzberger Nächte,['Gebrüder Blattschuss'],5zOTYihDHgLl1K2o2w1S9O,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2737f540234e36c5df28416287a
Heidi,['Gitti & Erika'],2tfAwk44a5nWmy4DxjSMmh,0.9353559017181396,https://i.scdn.co/image/ab67616d0000b273a508204acdff493860fd77d2
Lady In Black,['Uriah Heep'],2U2ByqoO82fnayaPzO4x2d,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273129b97b6a6d11c358be74e3b
YMCA,['Village People'],3ypMsqUwfNFMiooMLVHfkp,0.9999998807907104,https://i.scdn.co/image/ab67616d0000b2732f38aff220050371b43eb57e
